id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1399953741558677504	1399944593018277889	2021-06-02 10:29:16 IST	2021-06-02	10:29:16	+0530	149100179	rashivtripathi	Rashiv		@Suyash75 If one analyses his election speech/interviews and paty’s performance in 2021 election , you’ll find that HBS is beginning to create a divide between 2 sections of Muslims within Assam. It doesn’t matter if the division happens, but to attempt it as a strategy is in itself great.  https://t.co/emNAQbnOfx	en	[]	[]	['https://pbs.twimg.com/media/E22idBIVUAAHcoC.jpg']	0	0	2	[]	[]	https://twitter.com/rashivtripathi/status/1399953741558677504	False		1	https://pbs.twimg.com/media/E22idBIVUAAHcoC.jpg							[{'screen_name': 'Suyash75', 'name': 'Suyash Bharadwaj', 'id': '64132672'}]				
1399945837094965249	1399945252920868864	2021-06-02 09:57:51 IST	2021-06-02	09:57:51	+0530	142940067	jashneaaftabi	Aaftab🌞		@IAMCouncil @_sufiyana_ @msaifkhalid @svaradarajan @MaktoobMedia @ThePrintIndia @newsclickin @RNS @gettleman @NihaMasih @MujMash Assam wants CAA now BJP has won the election 2021 recently	en	[]	[]	[]	0	1	3	[]	[]	https://twitter.com/jashneaaftabi/status/1399945837094965249	False		0								[{'screen_name': 'IAMCouncil', 'name': 'Indian American Muslim Council', 'id': '152630167'}, {'screen_name': '_sufiyana_', 'name': 'Nadim Asrar', 'id': '114754763'}, {'screen_name': 'msaifkhalid', 'name': 'Saif Khalid', 'id': '19415074'}, {'screen_name': 'svaradarajan', 'name': 'Siddharth', 'id': '21014078'}, {'screen_name': 'MaktoobMedia', 'name': 'Maktoob', 'id': '2426707940'}, {'screen_name': 'ThePrintIndia', 'name': 'ThePrintIndia', 'id': '2930935453'}, {'screen_name': 'newsclickin', 'name': 'NewsClick', 'id': '88394738'}, {'screen_name': 'RNS', 'name': 'Religion News Service', 'id': '27741349'}, {'screen_name': 'gettleman', 'name': 'Jeffrey Gettleman', 'id': '305125998'}, {'screen_name': 'NihaMasih', 'name': 'Niha Masih', 'id': '23965221'}, {'screen_name': 'MujMash', 'name': 'Mujib Mashal', 'id': '252411597'}]				
1399609490169753603	1399606524637368320	2021-06-01 11:41:20 IST	2021-06-01	11:41:20	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@ndtv @loganathan_raji EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	0	0	25	[]	[]	https://twitter.com/mypalsun/status/1399609490169753603	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'ndtv', 'name': 'NDTV', 'id': '37034483'}, {'screen_name': 'loganathan_raji', 'name': 'I Am Rahul Gandhi- Raji', 'id': '1158281447133704192'}]				
1399029570406207490	1399029567717732356	2021-05-30 21:16:56 IST	2021-05-30	21:16:56	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	1	1	2	[]	[]	https://twitter.com/mypalsun/status/1399029570406207490	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[]				
1399000287751270401	1398997757755486213	2021-05-30 19:20:35 IST	2021-05-30	19:20:35	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@MILVETERAN EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	0	0	0	[]	[]	https://twitter.com/mypalsun/status/1399000287751270401	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'MILVETERAN', 'name': '🇮🇳VETERAN-Beyond OGs', 'id': '82640602'}]				
1398886519616589827	1398829269531328513	2021-05-30 11:48:30 IST	2021-05-30	11:48:30	+0530	1179927010698678273	rk_sarma_	Ranjan Sharma 🇮🇳		@himantabiswa Instead of new job advertisements First fill the vacancies of the current sanctioned posts 2021 along with recruit the candidates already passed exams for different departments of assam govt.  No need new job adverisements in 2021.  1st fill the vacancies applied before election.	en	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/rk_sarma_/status/1398886519616589827	False		0								[{'screen_name': 'himantabiswa', 'name': 'Himanta Biswa Sarma', 'id': '131188226'}]				
1398725175563018244	1398608358072938503	2021-05-30 01:07:23 IST	2021-05-30	01:07:23	+0530	1251076755739164672	nayanha49029374	Nayan Hazarika		@SamujjalBhatta @HMOIndia @narendramodi @AmitShah #aasu &amp;neso hoi hoi kun? Apunalukor doltue 2021 t assam asembly election t kata seat pale... @SamujjalBhatta	fi	[{'screen_name': 'samujjalbhatta', 'name': 'dr. samujjal bhattacharjya', 'id': '1183300384393031680'}]	[]	[]	0	0	0	['aasu']	[]	https://twitter.com/NayanHa49029374/status/1398725175563018244	False		0								[{'screen_name': 'SamujjalBhatta', 'name': 'Dr. Samujjal Bhattacharjya', 'id': '1183300384393031680'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': '1447949844'}]				
1398670272811569154	1398653382596775940	2021-05-29 21:29:13 IST	2021-05-29	21:29:13	+0530	1273308792973717506	indian00717532	Indian 2.0		@GulmoharOnava @keveeyes @tvjanam Aano sudapi, 2021 assam election 🗳️😂😂inte achano aano jayichate avide Caa paranjitt party vare undaki 😂😂onnu poda 😏myre kuru potti maricho😒	et	[]	[]	[]	0	2	2	[]	[]	https://twitter.com/Indian00717532/status/1398670272811569154	False		0								[{'screen_name': 'GulmoharOnava', 'name': 'Gulmohar', 'id': '1368072166818779138'}, {'screen_name': 'keveeyes', 'name': 'KVS HARIDAS 🇮🇳', 'id': '73364044'}, {'screen_name': 'tvjanam', 'name': 'Janam TV', 'id': '1162139910'}]				
1398342835019993090	1398319407424757760	2021-05-28 23:48:06 IST	2021-05-28	23:48:06	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@thewire_in EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	1	3	4	[]	[]	https://twitter.com/mypalsun/status/1398342835019993090	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'thewire_in', 'name': 'The Wire', 'id': '3150940290'}]				
1398304231950479362	1398281656289705989	2021-05-28 21:14:42 IST	2021-05-28	21:14:42	+0530	1165617346620215296	twt_rin	RinTwt		"@INCIndia  https://t.co/wuTgywNxYa This is @RahulGandhi attending an election Rally in Assam in March 2021. Where is the mask of the ""leader"" who shows the example for the others to follow? And today he says the government has failed to understand the virus. You see the irony, don't you?"	en	[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]	['https://www.youtube.com/watch?v=eAbXD892jV4']	[]	0	0	0	[]	[]	https://twitter.com/twt_rin/status/1398304231950479362	False		0								[{'screen_name': 'INCIndia', 'name': 'Congress', 'id': '1153045459'}]				
1398295682784497666	1398292534661554192	2021-05-28 20:40:44 IST	2021-05-28	20:40:44	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@priyankagandhi EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	2	0	6	[]	[]	https://twitter.com/mypalsun/status/1398295682784497666	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'priyankagandhi', 'name': 'Priyanka Gandhi Vadra', 'id': '1094645942735855618'}]				
1398293545899859970	1398291020425568257	2021-05-28 20:32:15 IST	2021-05-28	20:32:15	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@ultachasmauc @PragyaLive EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	0	0	0	[]	[]	https://twitter.com/mypalsun/status/1398293545899859970	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'ultachasmauc', 'name': 'Ulta Chasma Uc', 'id': '866215469170208772'}, {'screen_name': 'PragyaLive', 'name': 'Pragya Mishra', 'id': '855721072443797506'}]				
1398280502553944067	1398258414271143937	2021-05-28 19:40:25 IST	2021-05-28	19:40:25	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@ppbajpai EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	0	1	0	[]	[]	https://twitter.com/mypalsun/status/1398280502553944067	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'ppbajpai', 'name': 'punya prasun bajpai', 'id': '245218929'}]				
1398172364781752326	1398172364781752326	2021-05-28 12:30:43 IST	2021-05-28	12:30:43	+0530	287214126	amarjyotiborah1	Amarjyoti Borah		In the 2021 Assam Assembly election-THIS- was one issue which would have got Congress votes- and Congress could have won more seats had they taken this up during the election campaign. But Cong choose to be silent on this. Very few voters are aware of this reality  https://t.co/4cQosrOkOK	en	[]	[]	['https://pbs.twimg.com/media/E2dOCmhVoAATXiy.jpg']	2	8	15	[]	[]	https://twitter.com/AmarjyotiBorah1/status/1398172364781752326	False		1	https://pbs.twimg.com/media/E2dOCmhVoAATXiy.jpg							[]				
1397880618877214722	1397795670417842176	2021-05-27 17:11:25 IST	2021-05-27	17:11:25	+0530	1290568090493898754	swahilahmed78	🇮🇳 AAP		@ashajadeja325 I Hate This lady From 2021 Election Rallies In Assam.  SheWanted To Fool The Educated Youths Of Assam. I know @priyankagandhi You Can Fool Poor Tea ☕️ Labourers, But Not Us. Fake Promises Won’t Work any more	en	[{'screen_name': 'priyankagandhi', 'name': 'priyanka gandhi vadra', 'id': '1094645942735855618'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/swahilahmed78/status/1397880618877214722	False		0								[{'screen_name': 'ashajadeja325', 'name': 'Asha Jadeja Motwani 🇮🇳🇺🇸', 'id': '44699176'}]				
1397853878079528961	1397853878079528961	2021-05-27 15:25:10 IST	2021-05-27	15:25:10	+0530	112766770	sysoon	Sysoon		Majendra Narzary (1953 - 2021), died at age 68 years: was a Bodoland People's Front politician from Assam. He was elected in Assam Legislative Assembly election from 2006 from Gossaigaon constituency., , In Memory of…  https://t.co/qqZrT6lqEI #people #news #funeral #cemetery  https://t.co/N5K4ZeqpGA	en	[]	['https://www.sysoon.com/deceased/majendra-narzary']	['https://pbs.twimg.com/media/E2YssduVUAIVBuL.jpg']	0	0	0	['people', 'news', 'funeral', 'cemetery']	[]	https://twitter.com/Sysoon/status/1397853878079528961	False		1	https://pbs.twimg.com/media/E2YssduVUAIVBuL.jpg							[]				
1397565146956898308	1397563765130895361	2021-05-26 20:17:51 IST	2021-05-26	20:17:51	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@BhavikaKapoor5 EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	0	1	0	[]	[]	https://twitter.com/mypalsun/status/1397565146956898308	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'BhavikaKapoor5', 'name': 'Bhavika Kapoor ✋', 'id': '1028963647836618752'}]				
1397554021003513856	1397550342682734595	2021-05-26 19:33:38 IST	2021-05-26	19:33:38	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@suryapsingh_IAS EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	0	2	2	[]	[]	https://twitter.com/mypalsun/status/1397554021003513856	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'suryapsingh_IAS', 'name': 'Surya Pratap Singh IAS Rtd.', 'id': '2790106286'}]				
1397438363955712000	1397434372815343617	2021-05-26 11:54:03 IST	2021-05-26	11:54:03	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@bstvlive EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	0	0	0	[]	[]	https://twitter.com/mypalsun/status/1397438363955712000	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'bstvlive', 'name': 'भारत समाचार', 'id': '4453205292'}]				
1397436181218947072	1397404709325926402	2021-05-26 11:45:23 IST	2021-05-26	11:45:23	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@pbhushan1 EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	0	0	0	[]	[]	https://twitter.com/mypalsun/status/1397436181218947072	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'pbhushan1', 'name': 'Prashant Bhushan', 'id': '2284802828'}]				
1397436066802458628	1397400478162423814	2021-05-26 11:44:56 IST	2021-05-26	11:44:56	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@pbhushan1 EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	0	1	3	[]	[]	https://twitter.com/mypalsun/status/1397436066802458628	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'pbhushan1', 'name': 'Prashant Bhushan', 'id': '2284802828'}]				
1397435448776007681	1397423378265350145	2021-05-26 11:42:28 IST	2021-05-26	11:42:28	+0530	848758258928033795	mypalsun	🌞S.Kumar👉🌱🌲🌳👈		@KrisNair1 EVMs fixes everything for Bjp 👎  Proofs: They just got majority in Assam assembly election 2021 👎  And also got 77 seats in West Bengal too .. when Bjp isn't at all strong there 👎  Act of Voters or Sold out Ec? 👉As usual opposition parties r silent👎  https://t.co/iqgZ6LQMzE	en	[]	[]	['https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg', 'https://pbs.twimg.com/media/E2NqjBQUYAIeiGG.jpg', 'https://pbs.twimg.com/media/E2NqjS4VcAEFa5R.jpg', 'https://pbs.twimg.com/media/E2NqjhLVoAE_Syl.jpg']	0	0	2	[]	[]	https://twitter.com/mypalsun/status/1397435448776007681	False		1	https://pbs.twimg.com/media/E2NqiXsUYAAsflg.jpg							[{'screen_name': 'KrisNair1', 'name': 'G. Kris Nair', 'id': '949192100008079360'}]				
1397432848945008648	1397432848945008648	2021-05-26 11:32:08 IST	2021-05-26	11:32:08	+0530	948927600369442816	rogithc	RogithChanth		During 2021 State Election, 5 Rallies in Kerala, 7 Rallies in TN, 7 Rallies in Assam, 17 Rallies in Bengal.  Has anyone seen PM Modi visit 1 Hospital? 1 suffering Family? 1 poor Labourer? 1 Corona Warrior?  Modi is the most Heartless Prime Minister in Indian History.	en	[]	[]	[]	1	1	3	[]	[]	https://twitter.com/RogithC/status/1397432848945008648	False		0								[]				
1396882243306463238	1396845769198428163	2021-05-24 23:04:14 IST	2021-05-24	23:04:14	+0530	263775143	2prithish	𝐏𝐫𝐢𝐭𝐡𝐢𝐬𝐡 𝐃𝐚𝐬 🇮🇳		@srivatsayb @Twitter I want to know from @TwitterIndia when you made a fake news with Hastag #EVMKidnap during Assam Election 2021 . Why was your that video and Hastag not recognise as Manipulated @assampolice @ECISVEEP @	en	[{'screen_name': 'twitterindia', 'name': 'twitter india', 'id': '103770785'}, {'screen_name': 'assampolice', 'name': 'assam police', 'id': '3306790844'}, {'screen_name': 'ecisveep', 'name': 'election commission of india #sveep', 'id': '1107605032801718274'}]	[]	[]	0	0	0	['evmkidnap']	[]	https://twitter.com/2prithish/status/1396882243306463238	False		0								[{'screen_name': 'srivatsayb', 'name': 'Srivatsa', 'id': '45261768'}, {'screen_name': 'Twitter', 'name': 'Twitter', 'id': '783214'}]				
1396137400594624514	1396137400594624514	2021-05-22 21:44:29 IST	2021-05-22	21:44:29	+0530	283409706	tridibians	Tridib Baparnash ॐ		Assam CM &amp; @BAI_Media Prez @himantabiswa elected to @bwfmedia council for the period 2021-25. He got 236 votes as the 20 council members were elected from 31 contestants at the virtual AGM and Council election of BWF.   #Badminton	en	[{'screen_name': 'bai_media', 'name': 'bai media', 'id': '2494203362'}, {'screen_name': 'himantabiswa', 'name': 'himanta biswa sarma', 'id': '131188226'}, {'screen_name': 'bwfmedia', 'name': 'bwf', 'id': '303651216'}]	[]	[]	0	0	6	['badminton']	[]	https://twitter.com/TridibIANS/status/1396137400594624514	False		0								[]				
1396057960883703813	1396057960883703813	2021-05-22 16:28:50 IST	2021-05-22	16:28:50	+0530	1395709981220089860	rajatma99	Rajat Mazumdar		"Assam Assembly Election 2021 : डिब्रूगढ़ में गरजे राहुल गांधी, BJP-RSS पर यूं बरसे  https://t.co/W0lykOOOnC Source : ""समाचार &amp; मनोरंजन"" via Dailyhunt   BJP Satta mein aane ke bad Rahul Baba ko kya kya Yad aa rahe hain.kash BJP aane ke pahle Yad aate to Aaj Rahul baba na hote."	und	[]	['http://bz.dhunt.in/dAerb?s=a&ss=pd']	[]	0	0	0	[]	[]	https://twitter.com/RajatMa99/status/1396057960883703813	False		0								[]				
1395752396316319746	1395750106729615361	2021-05-21 20:14:37 IST	2021-05-21	20:14:37	+0530	1179927010698678273	rk_sarma_	Ranjan Sharma 🇮🇳		@himantabiswa Release the vacant posts of assam govt &amp; conduct the exams for the sanctioned posts applied by candidates right before election 2021. Whiling away the time afraid of corona every year what will we get in return?  Last yr. ruined in the name of corona again dis year again next yr	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/rk_sarma_/status/1395752396316319746	False		0								[{'screen_name': 'himantabiswa', 'name': 'Himanta Biswa Sarma', 'id': '131188226'}]				
1395749005162733576	1395690869861326855	2021-05-21 20:01:09 IST	2021-05-21	20:01:09	+0530	1179927010698678273	rk_sarma_	Ranjan Sharma 🇮🇳		@himantabiswa Release the vacant posts of assam govt &amp; conduct the exams for the sanctioned posts applied by candidates right before election 2021. This way staying at home being afraid 2 corona every year nothing is gonna improve.  We have to survive with virues till death so it's nothing new	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/rk_sarma_/status/1395749005162733576	False		0								[{'screen_name': 'himantabiswa', 'name': 'Himanta Biswa Sarma', 'id': '131188226'}]				
1395694142785609734	1394218327719911429	2021-05-21 16:23:09 IST	2021-05-21	16:23:09	+0530	134168398	faizfarooq	Faiz • फ़ैज़		@pratheekjbhat @shranth26 @TycoonBiz @rishibagree @SonuSood See the article it’s about Bihar election and we are in 2021 the matter is about West Bengal &amp; Assam Elections, that’s the difference between educated and uneducated, our PM is good actor but failure as country head, come out of blind following, GWS B&amp;D  https://t.co/3tvdkFBGio	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/faizfarooq/status/1395694142785609734	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1395694027396112388/pu/img/e_y01SkzFIf_fNR2.jpg							[{'screen_name': 'pratheekjbhat', 'name': 'Wane Killiamson', 'id': '1015267633'}, {'screen_name': 'shranth26', 'name': 'Shranth26', 'id': '1235531583035076611'}, {'screen_name': 'TycoonBiz', 'name': 'Dilip Dhamii', 'id': '1218816604395515904'}, {'screen_name': 'rishibagree', 'name': 'Rishi Bagree', 'id': '147994804'}, {'screen_name': 'SonuSood', 'name': 'sonu sood', 'id': '295026890'}]				
